material_id,formula,transition_metal,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,energy_above_hull,volume,density,band_gap,is_stable,is_metal
mp-656850,Ti2O7,Ti,8.0,22.0,14.0,11.11111111111111,4.839506172839506,8.0,43.0,87.0,44.0,77.22222222222223,15.209876543209873,87.0,15.9994,47.867,31.867599999999996,23.08108888888889,11.01596049382716,15.9994,54.8,1941.0,1886.2,473.9555555555556,652.0197530864198,54.8,4.0,16.0,12.0,13.333333333333334,4.148148148148148,16.0,2.0,4.0,2.0,2.4444444444444446,0.6913580246913581,2.0,66.0,160.0,94.0,86.88888888888889,32.49382716049383,66.0,1.54,3.44,1.9,3.0177777777777774,0.6567901234567902,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,2.0,2.0,0.4444444444444444,0.691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.555555555555555,0.6913580246913581,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,8.0,8.0,1.7777777777777777,2.765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.3333333333333335,2.074074074074074,2.0,9.105,16.69,7.585000000000001,10.790555555555557,2.621975308641976,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.0074074074e-06,7.789300411511112e-06,0.0,12.0,194.0,182.0,52.44444444444444,62.913580246913575,12.0,0.4989465822222216,345.81646513064675,1.9949509838903752,1.154,False,False
mp-978968,Ti3O2,Ti,8.0,22.0,14.0,16.4,6.720000000000001,22.0,43.0,87.0,44.0,60.6,21.119999999999997,43.0,15.9994,47.867,31.867599999999996,35.11996,15.296447999999998,47.867,54.8,1941.0,1886.2,1186.52,905.376,1941.0,4.0,16.0,12.0,8.8,5.76,4.0,2.0,4.0,2.0,3.2,0.96,4.0,66.0,160.0,94.0,122.4,45.12,160.0,1.54,3.44,1.9,2.3,0.9119999999999999,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.8,0.96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,8.0,8.0,4.8,3.8400000000000007,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6,2.88,8.0,9.105,16.69,7.585000000000001,13.656,3.6408,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.351999999998e-05,1.0815999999984e-05,2.25333333333e-05,12.0,194.0,182.0,121.2,87.35999999999999,194.0,0.0319066599999988,111.68602130432724,5.221608308527694,0.0,False,True
mp-1105338,Ti3O7,Ti,8.0,22.0,14.0,12.2,5.88,8.0,43.0,87.0,44.0,73.8,18.48,87.0,15.9994,47.867,31.867599999999996,25.55968,13.384391999999997,15.9994,54.8,1941.0,1886.2,620.6600000000001,792.2040000000001,54.8,4.0,16.0,12.0,12.4,5.04,16.0,2.0,4.0,2.0,2.6,0.8400000000000001,2.0,66.0,160.0,94.0,94.2,39.480000000000004,66.0,1.54,3.44,1.9,2.87,0.7979999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.6800000000000002,4.0,0.0,2.0,2.0,0.6,0.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.4,0.8399999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,0.8400000000000001,2.0,0.0,8.0,8.0,2.4,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.52,2.0,9.105,16.69,7.585000000000001,11.380500000000001,3.1857000000000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.75999999999e-06,9.463999999986e-06,0.0,12.0,194.0,182.0,66.6,76.44,12.0,0.2715015032500005,284.1554124233023,2.9872981737097173,0.0,False,True
mp-1217105,Ti3O8,Ti,8.0,22.0,14.0,11.818181818181818,5.553719008264463,8.0,43.0,87.0,44.0,75.0,17.454545454545453,87.0,15.9994,47.867,31.867599999999996,24.69056363636364,12.641692561983472,15.9994,54.8,1941.0,1886.2,569.2181818181817,748.2446280991736,54.8,4.0,16.0,12.0,12.727272727272727,4.760330578512397,16.0,2.0,4.0,2.0,2.5454545454545454,0.793388429752066,2.0,66.0,160.0,94.0,91.63636363636364,37.28925619834711,66.0,1.54,3.44,1.9,2.921818181818182,0.7537190082644627,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.909090909090909,1.586776859504132,4.0,0.0,2.0,2.0,0.5454545454545454,0.793388429752066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.454545454545454,0.7933884297520664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4545454545454546,0.793388429752066,2.0,0.0,8.0,8.0,2.1818181818181817,3.173553719008264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6363636363636362,2.380165289256198,2.0,9.105,16.69,7.585000000000001,11.173636363636364,3.008925619834711,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.145454545445454e-06,8.938842975193389e-06,0.0,12.0,194.0,182.0,61.63636363636363,72.19834710743802,12.0,0.3776018215909076,137.60792361818665,3.2773992166436927,0.0,False,True
mp-1217157,Ti3O4,Ti,8.0,22.0,14.0,14.0,6.857142857142857,8.0,43.0,87.0,44.0,68.14285714285714,21.551020408163264,87.0,15.9994,47.867,31.867599999999996,29.65694285714286,15.608620408163265,15.9994,54.8,1941.0,1886.2,863.1714285714286,923.8530612244898,54.8,4.0,16.0,12.0,10.857142857142858,5.877551020408163,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,160.0,94.0,106.28571428571429,46.04081632653061,66.0,1.54,3.44,1.9,2.6257142857142854,0.9306122448979591,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.142857142857143,0.9795918367346939,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,3.4285714285714284,3.9183673469387754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.571428571428571,2.9387755102040813,2.0,9.105,16.69,7.585000000000001,12.355714285714287,3.715102040816327,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,9.657142857128571e-06,1.1036734693861225e-05,0.0,12.0,194.0,182.0,90.0,89.14285714285714,12.0,0.0266225728571409,69.80936068096659,4.938099741788414,0.0,False,True
mp-1244956,Ti3O,Ti,8.0,22.0,14.0,18.5,5.25,22.0,43.0,87.0,44.0,54.0,16.5,43.0,15.9994,47.867,31.867599999999996,39.9001,11.950349999999997,47.867,54.8,1941.0,1886.2,1469.45,707.325,1941.0,4.0,16.0,12.0,7.0,4.5,4.0,2.0,4.0,2.0,3.5,0.75,4.0,66.0,160.0,94.0,136.5,35.25,160.0,1.54,3.44,1.9,2.015,0.7125,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.5,0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,8.0,8.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.5,2.25,8.0,9.105,16.69,7.585000000000001,14.793750000000003,2.8443749999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.6899999999975e-05,8.4499999999875e-06,2.25333333333e-05,12.0,194.0,182.0,148.5,68.25,194.0,0.3507954688500003,1455.1592008493833,4.55315644261749,0.0,False,True
mp-1245031,Ti3O5,Ti,8.0,22.0,14.0,13.25,6.5625,8.0,43.0,87.0,44.0,70.5,20.625,87.0,15.9994,47.867,31.867599999999996,27.94975,14.9379375,15.9994,54.8,1941.0,1886.2,762.125,884.15625,54.8,4.0,16.0,12.0,11.5,5.625,16.0,2.0,4.0,2.0,2.75,0.9375,2.0,66.0,160.0,94.0,101.25,44.0625,66.0,1.54,3.44,1.9,2.7275,0.890625,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.75,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.25,0.9375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,8.0,3.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.25,2.8125,2.0,9.105,16.69,7.585000000000001,11.949375000000002,3.5554687500000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.4499999999875e-06,1.0562499999984377e-05,0.0,12.0,194.0,182.0,80.25,85.3125,12.0,0.2126794617307688,1335.6519191160896,3.613824621848453,0.0183999999999997,False,False
mp-778663,Ti4O7,Ti,8.0,22.0,14.0,13.090909090909092,6.479338842975207,8.0,43.0,87.0,44.0,71.0,20.363636363636363,87.0,15.9994,47.867,31.867599999999996,27.587618181818183,14.74864132231405,15.9994,54.8,1941.0,1886.2,740.6909090909091,872.9520661157026,54.8,4.0,16.0,12.0,11.636363636363637,5.553719008264463,16.0,2.0,4.0,2.0,2.727272727272727,0.9256198347107438,2.0,66.0,160.0,94.0,100.18181818181819,43.50413223140496,66.0,1.54,3.44,1.9,2.749090909090909,0.8793388429752066,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,2.0,2.0,0.7272727272727273,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.2727272727272725,0.9256198347107439,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,8.0,8.0,2.909090909090909,3.7024793388429753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.181818181818182,2.7768595041322315,2.0,9.105,16.69,7.585000000000001,11.863181818181818,3.510413223140496,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.193939393927273e-06,1.042865013772562e-05,0.0,12.0,194.0,182.0,78.18181818181819,84.23140495867769,12.0,0.0938598568181809,493.8244825655946,4.081721451191843,0.0,False,True
mp-1217135,Ti4O3,Ti,8.0,22.0,14.0,16.0,6.857142857142857,22.0,43.0,87.0,44.0,61.857142857142854,21.551020408163264,43.0,15.9994,47.867,31.867599999999996,34.20945714285714,15.608620408163263,47.867,54.8,1941.0,1886.2,1132.6285714285714,923.8530612244898,1941.0,4.0,16.0,12.0,9.142857142857142,5.877551020408163,4.0,2.0,4.0,2.0,3.142857142857143,0.979591836734694,4.0,66.0,160.0,94.0,119.71428571428571,46.04081632653061,160.0,1.54,3.44,1.9,2.3542857142857145,0.9306122448979591,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.857142857142857,0.9795918367346939,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,8.0,8.0,4.571428571428571,3.918367346938776,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.428571428571429,2.9387755102040813,8.0,9.105,16.69,7.585000000000001,13.439285714285715,3.715102040816327,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.287619047617143e-05,1.1036734693861225e-05,2.25333333333e-05,12.0,194.0,182.0,116.0,89.14285714285714,194.0,0.0990684871428566,74.82979348114432,5.31396603260717,0.0,False,True
mp-10734,Ti4O5,Ti,8.0,22.0,14.0,14.222222222222221,6.91358024691358,8.0,43.0,87.0,44.0,67.44444444444444,21.728395061728392,87.0,15.9994,47.867,31.867599999999996,30.162777777777777,15.737086419753085,15.9994,54.8,1941.0,1886.2,893.1111111111111,931.4567901234568,54.8,4.0,16.0,12.0,10.666666666666666,5.9259259259259265,16.0,2.0,4.0,2.0,2.888888888888889,0.9876543209876544,2.0,66.0,160.0,94.0,107.77777777777777,46.41975308641975,66.0,1.54,3.44,1.9,2.5955555555555554,0.9382716049382717,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.111111111111111,0.9876543209876544,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,8.0,8.0,3.5555555555555554,3.9506172839506175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.9629629629629632,2.0,9.105,16.69,7.585000000000001,12.476111111111113,3.7456790123456796,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.00148148148e-05,1.1127572016444445e-05,0.0,12.0,194.0,182.0,92.88888888888889,89.87654320987654,12.0,0.0366094222222219,90.73767653519478,4.9679279386167945,0.0,False,True
mp-1045759,Ti5O7,Ti,8.0,22.0,14.0,13.833333333333334,6.8055555555555545,8.0,43.0,87.0,44.0,68.66666666666667,21.38888888888889,87.0,15.9994,47.867,31.867599999999996,29.27756666666666,15.49119444444444,15.9994,54.8,1941.0,1886.2,840.7166666666667,916.9027777777777,54.8,4.0,16.0,12.0,11.0,5.833333333333333,16.0,2.0,4.0,2.0,2.8333333333333335,0.9722222222222222,2.0,66.0,160.0,94.0,105.16666666666667,45.694444444444436,66.0,1.54,3.44,1.9,2.648333333333333,0.923611111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,2.0,2.0,0.8333333333333334,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.166666666666667,0.9722222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,0.0,8.0,8.0,3.3333333333333335,3.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.5,2.9166666666666665,2.0,9.105,16.69,7.585000000000001,12.265416666666667,3.687152777777778,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,9.388888888875e-06,1.09537037036875e-05,0.0,12.0,194.0,182.0,87.83333333333333,88.47222222222221,12.0,0.1550076733333352,277.1632814646329,4.20978216473716,0.0,False,True
mp-748,Ti5O9,Ti,8.0,22.0,14.0,13.0,6.428571428571429,8.0,43.0,87.0,44.0,71.28571428571429,20.20408163265306,87.0,15.9994,47.867,31.867599999999996,27.38068571428571,14.63308163265306,15.9994,54.8,1941.0,1886.2,728.4428571428572,866.1122448979593,54.8,4.0,16.0,12.0,11.714285714285714,5.5102040816326525,16.0,2.0,4.0,2.0,2.7142857142857144,0.9183673469387755,2.0,66.0,160.0,94.0,99.57142857142857,43.16326530612245,66.0,1.54,3.44,1.9,2.7614285714285716,0.8724489795918366,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.836734693877551,4.0,0.0,2.0,2.0,0.7142857142857143,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.285714285714286,0.9183673469387755,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2857142857142858,0.9183673469387755,2.0,0.0,8.0,8.0,2.857142857142857,3.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.142857142857143,2.7551020408163263,2.0,9.105,16.69,7.585000000000001,11.813928571428573,3.4829081632653067,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.047619047607144e-06,1.0346938775494897e-05,0.0,12.0,194.0,182.0,77.0,83.57142857142857,12.0,0.0107801460714274,296.2867131326208,4.296741965533616,0.0,False,True
mp-759920,Ti5O8,Ti,8.0,22.0,14.0,13.384615384615385,6.627218934911243,8.0,43.0,87.0,44.0,70.07692307692308,20.828402366863905,87.0,15.9994,47.867,31.867599999999996,28.25616923076923,15.085254437869821,15.9994,54.8,1941.0,1886.2,780.2615384615384,892.8757396449705,54.8,4.0,16.0,12.0,11.384615384615385,5.680473372781065,16.0,2.0,4.0,2.0,2.769230769230769,0.9467455621301775,2.0,66.0,160.0,94.0,102.15384615384616,44.49704142011834,66.0,1.54,3.44,1.9,2.709230769230769,0.8994082840236686,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4615384615384617,1.893491124260355,4.0,0.0,2.0,2.0,0.7692307692307693,0.9467455621301776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.230769230769231,0.9467455621301775,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2307692307692308,0.9467455621301775,2.0,0.0,8.0,8.0,3.076923076923077,3.7869822485207103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.3076923076923075,2.8402366863905324,2.0,9.105,16.69,7.585000000000001,12.022307692307693,3.5905325443786986,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.666666666653847e-06,1.0666666666650887e-05,0.0,12.0,194.0,182.0,82.0,86.15384615384616,12.0,0.0131422769230784,410.3530261794498,4.459327281973952,0.0,False,True
mp-882,Ti6O,Ti,8.0,22.0,14.0,20.0,3.4285714285714284,22.0,43.0,87.0,44.0,49.285714285714285,10.77551020408163,43.0,15.9994,47.867,31.867599999999996,43.31448571428571,7.8043102040816335,47.867,54.8,1941.0,1886.2,1671.542857142857,461.9265306122451,1941.0,4.0,16.0,12.0,5.714285714285714,2.9387755102040813,4.0,2.0,4.0,2.0,3.7142857142857144,0.48979591836734687,4.0,66.0,160.0,94.0,146.57142857142858,23.020408163265298,160.0,1.54,3.44,1.9,1.8114285714285714,0.4653061224489795,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,2.0,2.0,1.7142857142857142,0.489795918367347,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.285714285714286,0.48979591836734687,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,8.0,8.0,6.857142857142857,1.959183673469388,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,7.142857142857143,1.4693877551020407,8.0,9.105,16.69,7.585000000000001,15.606428571428575,1.8575510204081618,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.9314285714257143e-05,5.518367346930613e-06,2.25333333333e-05,12.0,194.0,182.0,168.0,44.57142857142857,194.0,0.0117340728571431,213.51484396580415,4.716091500709671,0.0,False,True
mp-30524,Ti6O11,Ti,8.0,22.0,14.0,12.941176470588236,6.3944636678200695,8.0,43.0,87.0,44.0,71.47058823529412,20.096885813148788,87.0,15.9994,47.867,31.867599999999996,27.24678823529412,14.555443598615916,15.9994,54.8,1941.0,1886.2,720.5176470588235,861.516955017301,54.8,4.0,16.0,12.0,11.764705882352942,5.4809688581314875,16.0,2.0,4.0,2.0,2.7058823529411766,0.9134948096885814,2.0,66.0,160.0,94.0,99.17647058823529,42.93425605536332,66.0,1.54,3.44,1.9,2.7694117647058825,0.8678200692041522,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.588235294117647,1.8269896193771626,4.0,0.0,2.0,2.0,0.7058823529411765,0.9134948096885813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.294117647058823,0.9134948096885814,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2941176470588236,0.9134948096885813,2.0,0.0,8.0,8.0,2.823529411764706,3.6539792387543253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.117647058823529,2.7404844290657437,2.0,9.105,16.69,7.585000000000001,11.782058823529413,3.4644290657439454,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.952941176458823e-06,1.0292041522476125e-05,0.0,12.0,194.0,182.0,76.23529411764706,83.12802768166091,12.0,0.0138275777941174,359.3760311369506,4.280497259712451,0.0,False,True
mp-779692,Ti7O8,Ti,8.0,22.0,14.0,14.533333333333333,6.9688888888888885,8.0,43.0,87.0,44.0,66.46666666666667,21.90222222222222,87.0,15.9994,47.867,31.867599999999996,30.870946666666665,15.86298311111111,15.9994,54.8,1941.0,1886.2,935.0266666666666,938.9084444444445,54.8,4.0,16.0,12.0,10.4,5.973333333333333,16.0,2.0,4.0,2.0,2.933333333333333,0.9955555555555555,2.0,66.0,160.0,94.0,109.86666666666666,46.791111111111114,66.0,1.54,3.44,1.9,2.5533333333333332,0.9457777777777777,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1333333333333333,1.991111111111111,4.0,0.0,2.0,2.0,0.9333333333333333,0.9955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.066666666666666,0.9955555555555555,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,0.0,8.0,8.0,3.7333333333333334,3.982222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.8,2.9866666666666664,2.0,9.105,16.69,7.585000000000001,12.644666666666668,3.775644444444445,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.0515555555540001e-05,1.1216592592576002e-05,0.0,12.0,194.0,182.0,96.93333333333334,90.59555555555556,12.0,0.1157833386666666,165.56435271850313,4.644334259715617,0.0,False,True
