material_id,formula,transition_metal,energy_above_hull,volume,density,band_gap,is_stable,is_metal,num_materials
mp-1094094,Ni5O4,Ni,0.8089165733333337,94.78881400010718,6.26217281350507,0.0,False,True,1
mp-1220184,Ni5O11,Ni,0.20598308229166662,187.6528092485576,4.154253478178625,0.0,False,True,1
mp-754806,Ni5O6,Ni,0.04071467954545582,104.29367122360046,6.200943777574801,0.0,False,True,1
mp-766450,Ni6O7,Ni,0.05691689423077051,250.6962229455596,6.148872090097812,0.0,False,True,1
mp-1045896,Ni9O13,Ni,0.19960782409090871,225.6593486149003,5.417649814751082,0.0,False,True,1
mp-656884,Ni9O10,Ni,0.04665237342105222,181.79424681084492,6.286449994600997,0.0,False,True,1
mp-1100319,Ni15O16,Ni,0.026814349838709894,296.7383561977001,6.359212679696444,0.0,False,True,1
mp-1043875,Ni2O3,Ni,0.21380797833333265,205.35368662354134,5.349370803686391,0.0,False,True,1
mp-1094139,Ni2O5,Ni,0.5129339652380951,142.47066496800824,4.601136824138368,0.0,False,True,1
mp-2933735,CuO2,Cu,0.2923217118750001,143.97041484861245,2.204006613427865,0.0,False,True,1
mp-1064456,CuO,Cu,0.0010805249999998878,44.21362047308117,5.975002410548531,0.0,False,True,1
mp-361,Cu2O,Cu,0.0,76.5869082712687,6.204947176738228,0.5126999999999997,True,False,1
mp-755040,Cu2O3,Cu,0.06485079725000009,269.5733823305534,4.314136880599039,0.0,False,True,1
mp-1022728,Cu3O2,Cu,0.16036249400000102,60.13646626561749,6.147635994213703,0.0,False,True,1
mp-1147673,Cu3O4,Cu,0.07971995160714318,183.41486349348992,4.6106662686352395,0.0,False,True,1
mp-1023130,Cu4O3,Cu,0.10854848428571451,153.84032955524933,6.523456501722961,0.0,False,True,1
mp-1045868,Cu5O7,Cu,0.18737940854166713,256.32068887834845,5.567841464108817,0.0,False,True,1
mp-1147761,Cu8O7,Cu,0.2124121093333331,147.89252975798237,6.965452065289808,0.0,False,True,1
mp-31217,Cu8O,Cu,0.11758880666666727,106.07990017217307,8.208270867098836,0.0,False,True,1
mp-1045694,Cu9O13,Cu,0.19355781613636402,232.13107905668866,5.5790233710009485,0.0,False,True,1
mp-1213626,Cu64O,Cu,0.03210677769230674,766.9692805074955,8.839841704485057,0.0,False,True,1
mp-2346983,ZnO,Zn,0.22402689749999993,66.75779396494303,4.049918989511721,0.8378,False,False,1
